,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,data_augmentation,opt_betas,auto_augment
27993579129244189,True,2,0.0001,1.0,4.0,0.0,20.0,0.5,0.0,0.2,0.65,False,0.0001,0.4,0.5,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.2,8,2,multistep,0.1,0.0,True,0,1e-05,0.001,none,"(0.9, 0.999)",
40864155637665981,True,4,0.0001,,2.0,0.0,0.0,0.1,0.0001,0.1,,False,0.0005,2.0,0.75,beit_base_patch16_384,0.9,adamp,10,0.4,8,2,cosine,0.1,0.01,False,10,0.0,0.1,auto_augment,"(0.0, 0.99)",original
38481894209371578,False,16,0.1,1.0,2.0,2.0,0.0,0.1,0.01,0.4,,True,0.0005,1.0,1.0,edgenext_x_small,0.9,adamp,5,0.6,8,2,plateau,0.1,0.1,False,5,1e-06,1e-05,trivial_augment,"(0.9, 0.999)",
26986700983921500,False,128,0.0001,1.0,4.0,0.0,0.0,0.1,0.01,0.2,0.75,False,0.0001,0.4,0.5,mobilevit_xs,0.9,adamw,10,0.6,9,2,cosine,0.1,0.01,True,10,1e-05,0.01,random_augment,"(0.0, 0.999)",
17521892597875800,False,128,0.0001,,0.5,2.0,10.0,0.1,0.01,0.3,0.75,False,0.001,4.0,0.25,dla46x_c,0.9,adam,10,0.6,8,2,multistep,0.1,0.001,True,10,1e-05,0.1,auto_augment,"(0.9, 0.999)",original
204142610973666800,False,4,0.0001,,4.0,0.0,0.0,0.1,0.0001,0.1,,False,0.001,4.0,0.25,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,2,0.2,17,3,plateau,0.1,0.0001,True,5,0.0,0.01,random_augment,"(0.0, 0.99)",
38179068165491004,False,2,0.01,,0.0,0.25,0.0,0.1,0.0001,0.4,0.65,False,0.0001,2.0,0.0,mobilevitv2_075,0.99,momentum,10,1.0,8,2,cosine,0.1,0.1,False,10,0.0,1e-05,trivial_augment,,
121503549122446111,True,16,0.01,1.0,2.0,1.0,0.0,0.1,0.01,0.2,,False,1e-05,2.0,0.75,tf_efficientnet_b7_ns,0.99,momentum,10,0.8,8,2,cosine,0.1,0.01,True,10,1e-05,0.0,auto_augment,,original
17844759498955789,True,2,0.0001,1.0,4.0,2.0,0.0,0.1,0.01,0.0,,True,1e-05,0.0,1.0,volo_d4_448,0.9,adam,10,0.4,8,2,cosine,0.05,0.1,True,5,0.0,0.01,trivial_augment,"(0.9, 0.99)",
71140799462200534,False,64,0.01,1.0,4.0,4.0,10.0,0.1,0.1,0.0,,False,0.005,0.0,1.0,edgenext_x_small,0.9,adam,10,0.4,8,2,step,0.1,0.0001,False,0,1e-05,1e-05,none,"(0.9, 0.99)",
68971176888903849,True,4,0.001,1.0,0.5,0.0,10.0,0.1,0.0,0.1,0.65,False,0.005,8.0,0.0,tf_efficientnet_b6_ns,0.9,momentum,10,0.2,8,2,multistep,0.0,0.001,True,0,0.0,0.0001,trivial_augment,,
49844134601307438,False,16,0.1,,2.0,4.0,0.0,0.1,0.0,0.1,0.75,False,5e-05,0.4,0.25,dla46x_c,0.9,adam,5,0.8,8,2,plateau,0.0,0.001,False,10,1e-05,0.1,trivial_augment,"(0.9, 0.99)",
427793824850868078,False,16,0.1,1.0,2.0,1.0,10.0,0.1,0.0001,0.0,0.65,False,0.005,0.0,0.75,volo_d1_384,0.9,adam,10,0.4,17,3,multistep,0.0,0.1,False,5,1e-05,1e-05,random_augment,"(0.0, 0.99)",
183272368807353270,False,128,0.0001,1.0,0.0,1.0,20.0,0.5,0.01,0.4,0.65,True,1e-05,0.2,0.5,xcit_tiny_24_p8_384_dist,0.9,adam,10,1.0,8,2,step,0.1,0.0,True,0,1e-05,0.0001,auto_augment,"(0.0, 0.99)",v0
6421469694058491,True,256,0.001,1.0,0.0,4.0,0.0,0.1,0.0001,0.2,,True,0.0001,2.0,0.0,edgenext_xx_small,0.9,adam,10,0.2,8,2,cosine,0.0,0.01,True,0,1e-05,1e-05,trivial_augment,"(0.9, 0.999)",
26186867138051875,True,2,0.01,1.0,4.0,1.0,0.0,0.1,0.0001,0.2,,False,0.001,4.0,0.25,convnext_small_384_in22ft1k,0.9,adamw,10,1.0,8,2,cosine,0.05,0.0,True,0,1e-06,0.01,trivial_augment,"(0.0, 0.999)",
72159485810722457,True,8,0.1,1.0,1.0,0.0,0.0,0.1,0.01,0.0,0.75,False,1e-05,1.0,0.0,edgenext_small,0.9,adam,10,1.0,8,2,cosine,0.1,0.1,True,0,1e-06,0.0,auto_augment,"(0.9, 0.99)",original
323463345192072099,True,32,0.0,,1.0,0.5,20.0,0.5,0.001,0.2,,True,1e-05,4.0,0.75,convnext_small_384_in22ft1k,0.99,momentum,10,0.6,17,2,step,0.0,0.0,False,10,1e-06,0.0,random_augment,,
3501352030759856,False,32,0.0001,10.0,0.0,0.5,0.0,0.1,0.001,0.0,,False,0.001,0.0,0.75,edgenext_x_small,0.9,sgd,10,0.8,8,2,cosine,0.05,0.01,False,10,1e-06,0.001,none,,
50103944541273051,True,32,0.1,10.0,1.0,0.1,0.0,0.1,0.0,0.3,0.65,False,0.0001,0.4,0.25,edgenext_x_small,0.9,sgd,2,0.6,17,3,plateau,0.05,0.1,True,0,0.0,0.01,random_augment,,
558782349842503,True,2,0.1,10.0,0.0,2.0,10.0,0.1,0.001,0.4,0.75,True,0.001,0.4,0.75,tf_efficientnet_b7_ns,0.9,sgd,10,0.8,9,2,multistep,0.0,0.001,True,0,1e-06,0.1,random_augment,,
18681023791958977,True,2,0.001,1.0,0.0,0.0,10.0,0.5,0.01,0.4,0.65,True,1e-05,2.0,1.0,convnext_small_384_in22ft1k,0.9,sgd,10,0.6,8,2,step,0.0,0.0,True,5,1e-05,0.01,trivial_augment,,
3509679124724762,False,4,0.0,10.0,4.0,4.0,0.0,0.1,0.01,0.3,0.65,False,0.0001,8.0,1.0,tf_efficientnet_b4_ns,0.9,sgd,2,0.0,8,2,plateau,0.1,0.01,False,10,1e-06,0.001,none,,
16773412552689074,False,256,0.0,10.0,4.0,2.0,0.0,0.1,0.001,0.4,0.65,True,0.0005,0.0,0.0,edgenext_x_small,0.9,adam,10,0.2,8,2,cosine,0.0,0.01,True,0,1e-06,0.1,trivial_augment,"(0.9, 0.99)",
125226957928239598,False,8,0.01,10.0,2.0,0.1,20.0,0.5,0.1,0.4,0.75,False,0.01,8.0,0.0,xcit_tiny_24_p8_384_dist,0.9,adam,10,0.4,8,2,multistep,0.1,0.0001,True,0,1e-05,0.001,none,"(0.0, 0.999)",
9922472599423704,False,16,0.0001,,4.0,0.0,0.0,0.1,0.001,0.3,0.75,False,0.0001,0.0,0.5,beit_base_patch16_384,0.9,adamw,10,0.6,8,2,cosine,0.05,0.0001,False,0,1e-06,0.01,none,"(0.0, 0.99)",
17029329360711574,False,8,0.0,10.0,1.0,4.0,0.0,0.1,0.01,0.4,0.65,False,1e-05,0.4,0.5,mobilevit_xs,0.9,adamw,10,0.0,8,2,cosine,0.0,0.0,True,10,1e-06,0.1,auto_augment,"(0.9, 0.999)",original
142796064018601485,True,32,0.001,1.0,0.0,0.0,0.0,0.1,0.0,0.2,,True,5e-05,0.2,1.0,edgenext_small,0.0,momentum,5,0.2,8,2,plateau,0.1,0.001,True,0,1e-05,0.0001,auto_augment,,original
65995274937943444,False,8,0.0,1.0,0.0,0.1,10.0,0.1,0.0,0.3,0.75,True,1e-05,1.0,0.5,volo_d5_448,0.9,momentum,10,1.0,8,2,step,0.1,0.01,True,5,1e-05,0.1,none,,
40184998983185706,False,2,0.001,1.0,4.0,0.5,10.0,0.1,0.0,0.4,0.75,True,0.0001,0.2,1.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.4,8,2,step,0.05,0.01,True,0,1e-05,0.0,trivial_augment,"(0.0, 0.99)",
35626213342746075,True,4,0.1,10.0,0.5,0.0,0.0,0.1,0.1,0.4,0.75,False,0.005,4.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,sgd,5,0.6,8,2,plateau,0.05,0.1,False,0,1e-06,0.001,auto_augment,,v0
113811947998624588,False,8,0.01,,4.0,2.0,0.0,0.1,0.0001,0.0,,False,0.0005,0.4,1.0,xcit_tiny_12_p8_384_dist,0.99,momentum,10,0.6,9,3,cosine,0.0,0.0001,True,10,0.0,0.1,random_augment,,
21365986556441328,False,16,0.1,,0.0,1.0,0.0,0.1,0.01,0.2,0.65,False,5e-05,4.0,0.75,volo_d5_448,0.9,adamp,10,1.0,8,2,cosine,0.0,0.1,False,5,1e-05,0.0001,trivial_augment,"(0.9, 0.99)",
37456447712125611,True,4,0.0001,10.0,2.0,0.25,0.0,0.1,0.0,0.2,0.65,False,0.01,0.0,0.25,beit_base_patch16_384,0.9,adam,5,0.4,9,2,plateau,0.05,0.0001,True,0,1e-05,0.0001,random_augment,"(0.9, 0.999)",
5976541208260588,False,8,0.01,1.0,1.0,0.25,0.0,0.1,0.1,0.4,,False,0.001,0.2,1.0,deit3_small_patch16_384_in21ft1k,0.9,adam,10,0.4,8,2,cosine,0.05,0.01,True,0,1e-06,1e-05,none,"(0.9, 0.999)",
26877554907316002,False,2,0.1,10.0,0.0,4.0,20.0,0.5,0.1,0.3,0.75,False,0.0005,0.4,0.0,volo_d5_448,0.9,sgd,10,0.6,8,2,step,0.05,0.0001,False,10,1e-05,0.01,trivial_augment,,
89874352834019568,False,2,0.0001,10.0,0.5,0.5,20.0,0.5,0.001,0.0,,False,5e-05,2.0,1.0,mobilevitv2_075,0.9,adamw,10,0.4,8,2,step,0.05,0.0,False,10,1e-06,0.1,trivial_augment,"(0.9, 0.99)",
388820699792196,False,16,0.0,,1.0,0.0,10.0,0.1,0.1,0.4,0.65,False,1e-05,0.4,0.25,volo_d1_384,0.9,adam,10,0.8,8,2,multistep,0.1,0.0,True,10,0.0,0.1,trivial_augment,"(0.9, 0.999)",
3743331511328640,False,2,0.0,10.0,2.0,0.5,10.0,0.1,0.001,0.2,,False,0.01,1.0,0.0,mobilevit_xs,0.9,adamw,10,0.6,8,2,step,0.05,0.1,True,0,1e-05,0.001,none,"(0.9, 0.999)",
31884290852442361,True,16,0.01,10.0,0.5,0.5,20.0,0.5,0.0001,0.0,,False,1e-05,4.0,0.25,mobilevit_xxs,0.9,adamw,10,0.2,8,2,multistep,0.0,0.0,True,10,1e-06,0.0,none,"(0.9, 0.999)",
2489950315607004,False,2,0.01,10.0,0.5,0.25,0.0,0.1,0.0001,0.4,0.75,False,5e-05,0.2,0.25,xcit_small_12_p8_384_dist,0.9,adamp,2,0.4,8,2,plateau,0.1,0.0,True,5,1e-05,0.01,none,"(0.9, 0.999)",
347942887755596966,False,4,0.01,1.0,0.5,0.5,10.0,0.5,0.001,0.2,0.75,False,0.01,1.0,0.5,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.4,9,3,step,0.1,0.0001,False,0,1e-05,0.0,random_augment,"(0.9, 0.99)",
49076988468089483,True,64,0.1,10.0,0.5,0.25,10.0,0.5,0.0001,0.1,0.65,True,1e-05,0.4,1.0,edgenext_xx_small,0.9,adam,10,0.8,8,2,step,0.0,0.0001,False,0,1e-06,0.1,trivial_augment,"(0.0, 0.99)",
233136608440244891,True,8,0.001,,0.0,0.25,20.0,0.1,0.0001,0.4,,False,0.001,0.2,0.75,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.8,8,2,step,0.05,0.1,True,10,1e-06,1e-05,auto_augment,"(0.9, 0.99)",v0
5246137251118809,True,32,0.0,10.0,0.5,0.1,0.0,0.1,0.0,0.3,,False,0.001,0.2,1.0,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.0,8,2,cosine,0.1,0.1,True,5,1e-05,0.0001,none,"(0.9, 0.999)",
207192603338866676,False,4,0.01,10.0,1.0,0.0,20.0,0.1,0.0,0.3,0.65,True,1e-05,0.4,0.0,mobilevitv2_075,0.9,adamp,10,0.6,17,2,multistep,0.0,0.0,False,5,1e-06,0.0001,random_augment,"(0.9, 0.99)",
3246965826954504,False,16,0.0001,10.0,0.0,1.0,0.0,0.1,0.0,0.0,0.75,False,1e-05,4.0,1.0,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.4,9,2,cosine,0.05,0.0001,True,0,1e-06,0.001,random_augment,,
6197520902584898,False,4,0.001,10.0,4.0,2.0,0.0,0.1,0.01,0.1,0.65,False,1e-05,1.0,0.25,edgenext_small,0.9,sgd,10,0.4,8,2,cosine,0.0,0.01,False,10,1e-06,1e-05,trivial_augment,,
72416476647969781,True,128,0.0001,1.0,2.0,0.25,10.0,0.5,0.0001,0.0,,False,5e-05,2.0,0.75,mobilevit_xxs,0.9,sgd,10,1.0,8,2,step,0.1,0.0001,True,10,1e-06,0.0,auto_augment,,original
118857785562758705,True,8,0.0,,0.0,1.0,0.0,0.1,0.01,0.4,,True,0.001,0.2,0.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.4,17,3,cosine,0.05,0.001,False,0,0.0,1e-05,random_augment,"(0.9, 0.99)",
12528046951244992,False,64,0.1,10.0,4.0,4.0,0.0,0.1,0.1,0.4,,False,0.0005,2.0,0.25,mobilevitv2_075,0.9,sgd,10,0.8,8,2,cosine,0.0,0.0,True,10,0.0,0.0001,auto_augment,,v0
319447666608439917,True,4,0.01,10.0,4.0,4.0,20.0,0.5,0.001,0.4,,False,5e-05,0.2,0.75,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.6,9,3,step,0.05,0.001,False,10,1e-06,0.001,random_augment,"(0.0, 0.99)",
48974471117593908,False,16,0.1,1.0,1.0,0.5,0.0,0.1,0.0001,0.2,0.65,False,0.001,0.4,0.25,dla46x_c,0.9,adam,10,0.2,8,2,cosine,0.05,0.1,False,10,0.0,0.1,none,"(0.9, 0.99)",
38537302609375273,True,2,0.1,1.0,2.0,0.5,0.0,0.1,0.0001,0.2,0.65,False,5e-05,0.2,0.5,mobilevitv2_075,0.99,momentum,10,0.0,8,2,cosine,0.1,0.01,True,5,1e-06,1e-05,trivial_augment,,
23020805490353915,True,8,0.0,1.0,0.5,0.25,0.0,0.1,0.01,0.2,0.75,False,0.0005,0.2,0.5,convnext_small_384_in22ft1k,0.9,adamp,10,0.4,8,2,cosine,0.05,0.1,False,0,0.0,0.0,trivial_augment,"(0.9, 0.99)",
30507331501635077,True,64,0.001,1.0,1.0,0.0,0.0,0.1,0.01,0.4,0.65,False,0.0005,8.0,1.0,edgenext_xx_small,0.9,adam,10,0.6,8,2,cosine,0.05,0.01,False,10,1e-06,1e-05,none,"(0.0, 0.999)",
428599022942134476,False,2,0.001,,1.0,1.0,10.0,0.1,0.001,0.1,,True,0.01,0.4,0.25,mobilevit_xs,0.9,adamw,10,0.4,17,3,multistep,0.1,0.001,True,0,1e-06,0.0,random_augment,"(0.0, 0.99)",
24675527606784394,False,8,0.0,1.0,0.0,4.0,0.0,0.1,0.1,0.0,0.65,False,1e-05,0.0,0.5,edgenext_small,0.95,momentum,10,1.0,8,2,cosine,0.1,0.1,False,10,0.0,0.1,none,,
105928149662396802,False,2,0.1,,4.0,2.0,20.0,0.1,0.0,0.0,0.75,False,0.0001,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.2,9,2,multistep,0.05,0.0,False,5,1e-06,0.1,random_augment,"(0.0, 0.999)",
49867351071708230,False,32,0.1,1.0,2.0,0.5,10.0,0.5,0.1,0.3,0.75,True,5e-05,8.0,1.0,tf_efficientnet_b7_ns,0.9,adamp,10,1.0,8,2,step,0.1,0.01,False,10,1e-05,0.1,none,"(0.0, 0.99)",
52780515197998217,True,8,0.1,1.0,0.0,4.0,0.0,0.1,0.001,0.4,,False,0.01,2.0,1.0,edgenext_x_small,0.9,adam,10,0.6,8,2,cosine,0.0,0.01,True,0,0.0,0.0001,none,"(0.9, 0.99)",
5607410192597558,False,4,0.001,1.0,4.0,0.25,0.0,0.1,0.1,0.2,0.65,False,0.005,0.4,0.5,edgenext_small,0.9,sgd,10,0.4,8,2,cosine,0.1,0.01,False,5,0.0,1e-05,trivial_augment,,
261826809791553097,True,16,0.0,1.0,0.0,4.0,10.0,0.1,0.0,0.4,0.75,False,0.005,0.2,1.0,mobilevit_xs,0.9,adam,10,0.6,9,3,step,0.1,0.0001,False,10,1e-05,0.01,random_augment,"(0.9, 0.999)",
130719366285448722,False,16,0.001,1.0,1.0,0.25,0.0,0.1,0.0,0.3,,False,5e-05,0.4,1.0,mobilevit_xs,0.9,adamw,5,0.8,8,2,plateau,0.1,0.001,False,5,1e-05,0.1,auto_augment,"(0.0, 0.99)",v0
113764345377868711,True,2,0.0,10.0,4.0,0.0,10.0,0.5,0.0,0.2,,False,1e-05,0.0,0.5,mobilevit_xs,0.9,adamw,10,1.0,8,2,step,0.1,0.001,False,10,0.0,0.1,trivial_augment,"(0.0, 0.999)",
58394072544104351,True,64,0.0,,1.0,0.0,20.0,0.5,0.0001,0.4,0.75,False,0.001,1.0,0.5,edgenext_xx_small,0.9,adam,10,0.0,8,2,multistep,0.0,0.001,False,10,0.0,0.01,none,"(0.0, 0.99)",
65405884002558513,True,256,0.0001,10.0,0.0,0.25,10.0,0.1,0.001,0.0,0.75,False,0.005,0.0,1.0,edgenext_small,0.9,adam,10,0.6,8,2,multistep,0.05,0.1,True,0,1e-06,0.1,none,"(0.9, 0.99)",
96520102613935897,True,128,0.01,10.0,0.0,0.1,0.0,0.1,0.01,0.3,0.65,False,0.005,8.0,0.25,edgenext_x_small,0.9,adamw,10,1.0,9,3,cosine,0.05,0.01,False,5,1e-06,0.0,random_augment,"(0.0, 0.999)",
9096075381416281,True,16,0.01,1.0,4.0,0.0,0.0,0.1,0.001,0.0,,False,0.005,0.4,0.25,dla46x_c,0.9,sgd,5,0.4,8,2,plateau,0.0,0.0001,True,0,1e-05,0.1,trivial_augment,,
82163191480031888,False,32,0.0,10.0,0.0,1.0,10.0,0.5,0.01,0.1,0.75,True,0.01,4.0,0.25,volo_d1_384,0.9,adam,10,0.8,9,2,step,0.05,0.0001,True,5,1e-05,0.1,random_augment,"(0.9, 0.99)",
100552400266866592,False,8,0.0001,,0.5,0.5,10.0,0.1,0.0001,0.0,,True,0.005,8.0,1.0,dla46x_c,0.9,adamp,10,0.4,8,2,multistep,0.0,0.001,False,5,1e-06,0.001,trivial_augment,"(0.0, 0.999)",
23341746671990285,True,8,0.0,,4.0,0.0,10.0,0.5,0.1,0.2,0.75,False,0.01,0.4,0.75,mobilevitv2_075,0.9,sgd,10,0.4,8,2,step,0.1,0.0,True,10,0.0,0.0,none,,
81807278795547325,True,16,0.0001,,0.0,2.0,0.0,0.1,0.1,0.4,0.65,False,0.001,8.0,0.25,volo_d5_512,0.9,adam,10,1.0,8,2,cosine,0.1,0.001,False,10,1e-06,0.1,auto_augment,"(0.0, 0.999)",v0
74427435202853185,True,16,0.0001,10.0,4.0,4.0,20.0,0.1,0.0001,0.4,0.65,True,1e-05,2.0,0.75,convnext_small_384_in22ft1k,0.9,adamw,10,0.4,8,2,multistep,0.1,0.0,False,5,0.0,0.01,none,"(0.9, 0.99)",
20104927483232779,True,16,0.1,1.0,2.0,0.1,0.0,0.1,0.0,0.4,,True,0.001,1.0,1.0,volo_d1_384,0.9,adamp,10,0.0,8,2,cosine,0.0,0.0,False,10,1e-05,0.001,trivial_augment,"(0.9, 0.99)",
66776261073807478,False,8,0.01,,0.5,0.25,10.0,0.1,0.0,0.0,0.65,False,0.001,0.2,1.0,volo_d3_448,0.9,momentum,10,0.8,8,2,multistep,0.1,0.0,False,5,1e-06,0.01,trivial_augment,,
2341056625041967,True,16,0.0,,2.0,2.0,0.0,0.1,0.01,0.4,0.65,False,0.01,4.0,1.0,xcit_small_12_p8_384_dist,0.9,adamw,10,0.6,8,2,cosine,0.0,0.0001,True,0,1e-05,0.01,none,"(0.9, 0.999)",
238997504279164976,False,32,0.0001,,0.0,0.5,20.0,0.1,0.0,0.3,,True,0.01,0.4,0.5,volo_d1_384,0.9,adam,10,0.6,17,2,step,0.0,0.0,False,0,0.0,0.0001,random_augment,"(0.0, 0.999)",
121620288951317875,True,128,0.1,1.0,0.0,0.25,20.0,0.5,0.0,0.0,0.65,False,0.0001,0.0,0.75,mobilevit_xs,0.9,adam,10,0.4,8,2,step,0.05,0.0001,True,0,0.0,0.1,none,"(0.0, 0.999)",
36978835369688561,True,64,0.0,,0.0,2.0,0.0,0.1,0.0001,0.1,0.65,False,0.001,4.0,1.0,deit3_small_patch16_384_in21ft1k,0.99,momentum,10,1.0,8,2,cosine,0.1,0.1,False,0,1e-06,0.0001,none,,
53594170600074240,False,128,0.0001,,2.0,1.0,0.0,0.1,0.0,0.2,0.65,True,0.01,1.0,0.75,edgenext_xx_small,0.9,adam,5,0.0,8,2,plateau,0.0,0.001,False,0,1e-05,0.0001,none,"(0.9, 0.99)",
119996938293540125,True,8,0.0,1.0,4.0,0.0,0.0,0.1,0.001,0.0,,True,0.001,0.2,1.0,xcit_small_12_p8_384_dist,0.99,momentum,2,0.4,8,2,plateau,0.0,0.01,True,5,1e-05,1e-05,auto_augment,,original
29801553701651541,True,32,0.1,1.0,0.5,0.25,0.0,0.1,0.01,0.0,0.75,True,1e-05,0.4,0.5,tf_efficientnet_b4_ns,0.9,adamw,10,1.0,8,2,cosine,0.05,0.0001,True,0,0.0,1e-05,none,"(0.0, 0.999)",
24118630084216716,False,16,0.0,,2.0,2.0,0.0,0.1,0.0001,0.2,0.65,False,0.005,8.0,0.5,edgenext_xx_small,0.9,adam,2,0.0,8,2,plateau,0.05,0.001,True,5,1e-05,0.0,auto_augment,"(0.9, 0.999)",original
120891648313906837,True,16,0.0,1.0,1.0,1.0,10.0,0.5,0.0001,0.2,0.65,False,1e-05,4.0,1.0,xcit_nano_12_p8_384_dist,0.9,adam,10,1.0,8,2,multistep,0.1,0.001,True,5,1e-06,0.0,none,"(0.0, 0.999)",
33316470483363001,True,2,0.0,10.0,0.5,4.0,0.0,0.1,0.0,0.0,0.65,False,5e-05,0.4,1.0,beit_base_patch16_384,0.99,momentum,10,0.2,8,2,cosine,0.1,0.0,False,0,1e-05,0.1,trivial_augment,,
8885982084195067,True,16,0.0,,2.0,0.0,0.0,0.1,0.0001,0.3,0.75,False,0.005,2.0,0.5,convnext_small_384_in22ft1k,0.9,adamp,2,0.2,8,2,plateau,0.0,0.001,False,10,1e-06,0.1,trivial_augment,"(0.0, 0.99)",
40620430007593686,False,2,0.001,10.0,0.5,2.0,20.0,0.1,0.0,0.3,,False,0.01,0.4,0.25,mobilevit_xs,0.9,adamw,10,0.8,8,2,step,0.05,0.001,True,0,0.0,0.1,trivial_augment,"(0.0, 0.99)",
31402684853620507,True,2,0.001,1.0,4.0,0.5,0.0,0.1,0.0001,0.2,0.75,False,1e-05,0.0,0.25,xcit_small_12_p8_384_dist,0.9,adamw,10,0.8,8,2,cosine,0.0,0.01,False,10,0.0,0.0,trivial_augment,"(0.0, 0.999)",
39063406195938865,True,128,0.1,10.0,0.0,0.0,0.0,0.1,0.001,0.2,0.75,True,0.01,0.2,1.0,edgenext_xx_small,0.99,momentum,10,0.0,8,2,cosine,0.1,0.01,False,10,1e-05,1e-05,none,,
11468011624380896,False,256,0.1,1.0,0.5,0.1,0.0,0.1,0.1,0.1,,False,0.001,4.0,0.25,edgenext_small,0.9,sgd,10,1.0,17,2,cosine,0.05,0.1,False,5,1e-06,0.001,random_augment,,
138254787218743129,True,2,0.0001,1.0,0.5,1.0,20.0,0.1,0.0,0.1,,False,0.005,4.0,0.0,beit_large_patch16_512,0.9,adamp,10,0.8,8,2,multistep,0.0,0.0,True,0,1e-06,0.1,auto_augment,"(0.0, 0.99)",original
6102512942959707,True,256,0.1,1.0,4.0,0.5,0.0,0.1,0.01,0.4,0.65,False,0.001,0.2,0.5,dla46x_c,0.9,sgd,10,0.4,8,2,cosine,0.1,0.0001,True,5,1e-06,1e-05,none,,
1046710889193748,False,8,0.01,10.0,2.0,0.5,0.0,0.1,0.1,0.2,,False,0.0005,8.0,0.0,volo_d1_384,0.9,sgd,10,0.6,8,2,cosine,0.1,0.1,True,0,1e-05,0.1,trivial_augment,,
438345620387815117,True,128,0.01,1.0,2.0,0.5,10.0,0.5,0.1,0.0,0.75,False,1e-05,4.0,0.25,edgenext_x_small,0.95,momentum,10,0.2,9,3,multistep,0.05,0.001,True,10,1e-06,0.1,random_augment,,
487929845962077308,False,32,0.0,1.0,2.0,4.0,10.0,0.1,0.01,0.4,,False,0.001,2.0,0.25,dla46x_c,0.9,adamw,10,0.0,17,3,multistep,0.05,0.001,False,0,1e-06,0.01,random_augment,"(0.0, 0.999)",
23971481751885336,False,2,0.001,1.0,2.0,0.1,0.0,0.1,0.001,0.2,0.75,False,0.005,1.0,0.75,volo_d3_448,0.9,adamp,10,1.0,8,2,cosine,0.1,0.001,True,0,1e-05,0.0,trivial_augment,"(0.9, 0.99)",
27504655100248421,True,64,0.0,,2.0,2.0,0.0,0.1,0.01,0.2,0.65,True,1e-05,2.0,0.25,tf_efficientnet_b4_ns,0.9,adamp,2,0.4,8,2,plateau,0.0,0.01,False,0,1e-06,0.001,trivial_augment,"(0.0, 0.999)",
26279951330407051,True,2,0.0,10.0,0.5,4.0,0.0,0.1,0.001,0.1,0.65,False,0.01,8.0,0.25,convnext_small_384_in22ft1k,0.9,sgd,10,0.0,17,3,cosine,0.1,0.0001,False,5,1e-06,0.01,random_augment,,
14488623956082871,True,2,0.0,1.0,4.0,0.25,0.0,0.1,0.0,0.1,,False,0.001,0.2,0.5,beit_large_patch16_512,0.9,adam,10,1.0,8,2,cosine,0.1,0.0,True,0,1e-05,1e-05,none,"(0.0, 0.99)",
219014965141377818,False,256,0.01,1.0,2.0,0.25,20.0,0.1,0.0001,0.2,,False,0.001,0.0,0.75,mobilevit_xxs,0.9,adamw,10,0.8,8,2,multistep,0.0,0.01,True,5,0.0,0.1,none,"(0.9, 0.99)",
25135055525111604,False,16,0.0001,,4.0,0.5,0.0,0.1,0.0,0.3,0.75,False,5e-05,2.0,0.25,mobilevit_xxs,0.9,adamp,10,0.2,8,2,cosine,0.05,0.0,True,10,1e-06,0.1,trivial_augment,"(0.0, 0.999)",
99246749169115110,False,128,0.0001,,4.0,0.1,10.0,0.1,0.1,0.3,0.65,False,0.01,1.0,1.0,edgenext_x_small,0.9,adam,10,0.0,8,2,multistep,0.0,0.0,True,5,1e-06,0.01,trivial_augment,"(0.0, 0.999)",
11405632126410816,False,16,0.0,10.0,4.0,4.0,20.0,0.1,0.0,0.3,0.75,True,0.001,4.0,0.5,xcit_tiny_12_p8_384_dist,0.9,adamp,10,0.4,8,2,multistep,0.0,0.0,False,5,1e-06,0.001,trivial_augment,"(0.9, 0.999)",
2576591469363458,False,4,0.001,10.0,1.0,0.1,0.0,0.1,0.0,0.2,0.65,False,0.0005,4.0,0.0,beit_base_patch16_384,0.9,adamw,10,0.0,8,2,cosine,0.1,0.0001,False,10,1e-05,0.01,none,"(0.9, 0.999)",
17724689304922267,True,16,0.0,,2.0,0.25,0.0,0.1,0.01,0.3,0.75,False,5e-05,2.0,0.5,xcit_nano_12_p8_384_dist,0.9,sgd,10,0.4,8,2,cosine,0.05,0.0001,False,5,0.0,0.01,auto_augment,,original
57180413346960932,False,32,0.01,10.0,1.0,2.0,0.0,0.1,0.01,0.0,0.75,False,0.001,2.0,0.0,dla46x_c,0.9,adamp,5,0.6,8,2,plateau,0.0,0.0001,False,0,1e-06,0.1,none,"(0.0, 0.999)",
