,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,opt_betas,data_augmentation,auto_augment
22376556440864476,False,32,0.0,10.0,4.0,2.0,10.0,0.5,0.0,0.3,0.75,False,0.01,2.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,0.4,8,2,step,0.05,0.0001,False,10,1e-06,1e-05,,trivial_augment,
240273035839436333,True,8,0.0001,,2.0,0.1,20.0,0.1,0.0001,0.2,,False,0.0001,4.0,0.5,swinv2_base_window12to24_192to384_22kft1k,0.9,momentum,10,1.0,8,2,step,0.0,0.0,True,10,1e-05,0.0001,,auto_augment,original
37826518209398107,True,16,0.0,1.0,2.0,1.0,0.0,0.1,0.0001,0.1,,True,0.0001,0.4,1.0,beit_base_patch16_384,0.9,adam,5,0.4,8,2,plateau,0.0,0.0001,False,0,0.0,1e-05,"(0.9, 0.999)",none,
29953356721472318,False,256,0.01,,0.0,1.0,20.0,0.5,0.01,0.1,0.65,False,0.01,2.0,0.0,edgenext_x_small,0.0,momentum,10,0.8,8,2,step,0.05,0.0001,True,5,0.0,1e-05,,trivial_augment,
6695110366376510,False,4,0.0001,10.0,2.0,0.1,10.0,0.1,0.0001,0.2,,False,0.0005,8.0,0.25,tf_efficientnet_b4_ns,0.9,sgd,10,1.0,8,2,multistep,0.0,0.0001,True,10,1e-05,1e-05,,none,
11992944459273876,False,2,0.001,1.0,0.0,0.0,0.0,0.1,0.01,0.3,0.75,True,0.005,4.0,1.0,edgenext_small,0.9,sgd,10,0.8,8,2,cosine,0.05,0.1,True,5,1e-05,0.001,,auto_augment,v0
304075646453620,False,8,0.0,1.0,0.5,0.0,0.0,0.1,0.0001,0.4,0.65,False,1e-05,1.0,0.25,tf_efficientnet_b4_ns,0.9,sgd,2,0.0,8,2,plateau,0.0,0.0,False,10,0.0,0.1,,trivial_augment,
1266595287820412,False,32,0.0001,,4.0,0.25,0.0,0.1,0.001,0.4,0.65,False,5e-05,8.0,0.0,xcit_nano_12_p8_384_dist,0.9,sgd,10,0.4,8,2,cosine,0.05,0.1,False,10,1e-05,0.1,,none,
20522021984327552,False,128,0.0001,10.0,1.0,0.0,10.0,0.5,0.0001,0.1,,False,0.005,1.0,0.5,mobilevit_xxs,0.9,adamp,10,0.0,8,2,multistep,0.1,0.001,True,5,0.0,0.0001,"(0.9, 0.999)",none,
45539524010215862,False,32,0.01,,0.0,0.25,0.0,0.1,0.1,0.2,0.75,True,0.0005,0.0,0.25,mobilevit_xxs,0.9,adamw,10,1.0,17,2,cosine,0.05,0.0,True,0,1e-05,0.0001,"(0.0, 0.99)",random_augment,
35874484524737290,False,32,0.0,10.0,0.0,0.5,10.0,0.1,0.001,0.2,,False,0.01,0.0,1.0,beit_base_patch16_384,0.9,adam,10,0.8,8,2,step,0.0,0.0001,False,10,1e-06,0.001,"(0.0, 0.99)",trivial_augment,
24070678426278885,True,4,0.1,10.0,4.0,0.5,0.0,0.1,0.001,0.1,0.65,True,0.0005,0.4,1.0,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.0,9,2,cosine,0.05,0.1,False,5,1e-05,0.0,"(0.9, 0.99)",random_augment,
115730004006993449,True,32,0.0001,,0.5,0.25,10.0,0.5,0.0,0.4,0.75,False,0.0005,0.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adam,10,0.2,8,2,multistep,0.1,0.01,False,0,1e-05,0.01,"(0.0, 0.999)",trivial_augment,
110363592921257284,False,64,0.0001,1.0,2.0,0.5,20.0,0.1,0.01,0.0,0.75,False,0.001,1.0,1.0,volo_d1_384,0.9,sgd,10,1.0,17,3,step,0.0,0.0001,True,0,1e-05,0.0001,,random_augment,
310748406135986,False,4,0.01,10.0,0.0,2.0,0.0,0.1,0.0,0.1,0.75,False,1e-05,8.0,0.75,edgenext_small,0.9,sgd,10,0.8,8,2,cosine,0.1,0.0,False,10,0.0,0.1,,none,
183863131541855781,True,4,0.001,1.0,1.0,0.1,20.0,0.5,0.01,0.3,0.65,False,0.0001,0.4,0.75,volo_d4_448,0.9,adam,10,0.6,8,2,multistep,0.0,0.0,True,5,0.0,1e-05,"(0.0, 0.99)",auto_augment,v0
337352051963118024,False,2,0.01,1.0,4.0,4.0,20.0,0.1,0.0001,0.3,,True,5e-05,0.0,0.0,volo_d3_448,0.9,adamp,10,0.6,9,3,multistep,0.1,0.0,True,5,1e-05,0.0001,"(0.9, 0.99)",random_augment,
336987097348151396,False,4,0.01,10.0,2.0,1.0,20.0,0.1,0.001,0.4,0.65,False,0.005,1.0,0.0,edgenext_small,0.9,adam,10,0.8,8,2,multistep,0.05,0.0001,False,10,1e-06,0.0001,"(0.0, 0.999)",auto_augment,original
3043959968474676,False,2,0.001,1.0,0.0,0.1,10.0,0.1,0.1,0.3,0.75,True,5e-05,0.0,0.25,xcit_tiny_12_p8_384_dist,0.0,momentum,10,0.4,8,2,multistep,0.1,0.001,False,10,0.0,0.001,,none,
2440979961572485,True,2,0.01,1.0,1.0,0.25,0.0,0.1,0.1,0.1,0.65,True,5e-05,0.0,0.25,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.6,9,2,cosine,0.1,0.001,False,5,1e-05,0.01,,random_augment,
76532167673097830,False,32,0.1,,0.0,0.25,20.0,0.1,0.001,0.0,,False,5e-05,0.4,0.25,xcit_small_12_p8_384_dist,0.9,adamw,10,0.8,8,2,step,0.0,0.0001,False,0,1e-05,0.001,"(0.9, 0.99)",trivial_augment,
409065294112511369,True,2,0.01,,2.0,1.0,10.0,0.5,0.1,0.0,0.65,False,0.005,1.0,0.0,volo_d4_448,0.9,adam,10,0.4,17,3,multistep,0.1,0.0,True,10,1e-05,0.001,"(0.9, 0.999)",random_augment,
70841795830187678,False,8,0.0,10.0,1.0,2.0,10.0,0.1,0.1,0.1,0.75,False,1e-05,0.2,0.75,tf_efficientnet_b6_ns,0.9,adamp,10,0.4,8,2,multistep,0.1,0.0001,False,5,1e-06,1e-05,"(0.9, 0.99)",none,
2195921294308462,False,4,0.0001,,1.0,0.25,0.0,0.1,0.1,0.1,0.65,False,0.005,4.0,0.0,volo_d3_448,0.9,sgd,10,0.6,8,2,cosine,0.05,0.0001,True,10,1e-06,0.01,,none,
203230622182817075,True,8,0.0,10.0,1.0,1.0,10.0,0.1,0.001,0.3,,False,0.0001,0.2,1.0,xcit_tiny_12_p8_384_dist,0.9,adam,10,0.4,8,2,step,0.0,0.0001,True,5,1e-06,0.1,"(0.9, 0.99)",auto_augment,v0
189660430739523566,False,4,0.01,,2.0,0.1,0.0,0.1,0.0,0.2,0.75,True,0.005,2.0,0.5,volo_d1_384,0.9,adamw,5,0.8,8,2,plateau,0.05,0.0001,False,5,1e-06,0.001,"(0.0, 0.999)",auto_augment,original
78878983521798818,False,16,0.0,10.0,4.0,0.0,0.0,0.1,0.1,0.2,0.75,False,1e-05,0.4,0.0,xcit_nano_12_p8_384_dist,0.9,adamp,2,0.0,8,2,plateau,0.05,0.001,True,0,1e-06,1e-05,"(0.0, 0.999)",none,
119805397892084949,True,128,0.01,10.0,0.0,0.25,10.0,0.5,0.0,0.3,,True,0.0005,0.4,0.75,convnext_small_384_in22ft1k,0.95,momentum,10,1.0,8,2,step,0.05,0.0,True,0,1e-05,1e-05,,none,
95851439101867942,False,64,0.1,,2.0,0.0,20.0,0.5,0.001,0.3,,True,1e-05,2.0,0.0,edgenext_small,0.9,adam,10,0.4,8,2,multistep,0.1,0.01,True,10,1e-05,1e-05,"(0.9, 0.99)",trivial_augment,
39900821014138857,True,16,0.1,1.0,4.0,0.1,10.0,0.1,0.0001,0.1,0.65,False,1e-05,4.0,0.0,xcit_tiny_12_p8_384_dist,0.9,adamp,10,0.2,8,2,multistep,0.05,0.1,True,5,1e-06,0.0,"(0.0, 0.99)",trivial_augment,
215460398423527201,True,2,0.0,1.0,2.0,2.0,0.0,0.1,0.1,0.0,0.65,True,1e-05,0.0,0.75,dla46x_c,0.95,momentum,5,1.0,8,2,plateau,0.0,0.0001,False,10,1e-06,0.0001,,auto_augment,original
38361122371936645,True,16,0.0001,10.0,1.0,0.25,10.0,0.1,0.1,0.3,0.75,True,0.005,2.0,0.5,convnext_small_384_in22ft1k,0.9,adam,10,1.0,8,2,multistep,0.1,0.0001,True,0,1e-06,1e-05,"(0.0, 0.99)",none,
126702029788690685,True,8,0.0,10.0,0.0,0.5,20.0,0.5,0.0,0.3,0.65,True,1e-05,0.4,0.25,volo_d1_384,0.95,momentum,10,0.2,8,2,multistep,0.0,0.0,True,5,1e-05,0.0001,,trivial_augment,
11703053346738036,False,16,0.0,10.0,0.0,0.1,0.0,0.1,0.001,0.3,,True,0.001,8.0,0.5,xcit_tiny_24_p8_384_dist,0.9,sgd,10,1.0,17,2,cosine,0.0,0.0,False,0,1e-05,0.001,,random_augment,
253471427032220841,True,4,0.0001,1.0,4.0,2.0,20.0,0.5,0.0,0.1,0.75,True,0.0001,0.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,0.8,17,2,multistep,0.1,0.1,False,0,1e-05,0.01,"(0.0, 0.999)",random_augment,
28493887845563752,False,8,0.0001,1.0,1.0,2.0,20.0,0.1,0.0,0.2,,False,0.0005,0.2,0.0,dla46x_c,0.9,sgd,10,0.6,8,2,multistep,0.0,0.1,True,0,0.0,0.0001,,none,
52600715256140556,False,16,0.0,10.0,0.5,0.0,0.0,0.1,0.1,0.0,,False,0.005,1.0,0.25,mobilevit_xs,0.9,adamp,10,0.8,17,2,cosine,0.0,0.0001,True,10,1e-05,0.001,"(0.9, 0.99)",random_augment,
3835238952814805,True,32,0.01,10.0,2.0,0.1,0.0,0.1,0.01,0.1,0.75,False,0.005,0.0,0.0,tf_efficientnet_b4_ns,0.9,sgd,2,0.6,8,2,plateau,0.05,0.0,True,5,1e-05,0.001,,none,
75511805996178123,True,64,0.0001,1.0,0.0,4.0,20.0,0.1,0.0,0.4,0.65,False,0.0001,4.0,1.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.6,9,2,step,0.0,0.01,False,10,1e-05,0.01,"(0.9, 0.99)",random_augment,
34174256815622045,True,64,0.01,10.0,0.0,1.0,10.0,0.1,0.01,0.2,,True,0.005,4.0,1.0,dla46x_c,0.9,adamp,10,0.8,8,2,step,0.1,0.001,True,10,0.0,0.01,"(0.0, 0.99)",none,
191764359071055870,False,16,0.01,1.0,0.5,4.0,20.0,0.5,0.0,0.1,0.65,True,0.0005,8.0,0.0,volo_d1_384,0.9,adamp,10,0.2,8,2,multistep,0.1,0.0001,False,0,0.0,1e-05,"(0.0, 0.99)",auto_augment,original
22673969433675834,False,16,0.0001,10.0,4.0,0.25,0.0,0.1,0.01,0.1,,False,5e-05,0.0,0.5,beit_base_patch16_384,0.9,momentum,2,0.8,8,2,plateau,0.0,0.0001,False,5,1e-05,1e-05,,trivial_augment,
6937074114957796,False,4,0.1,,0.5,2.0,0.0,0.1,0.0001,0.1,,False,5e-05,2.0,0.5,volo_d5_448,0.9,adamw,10,0.8,9,2,cosine,0.05,0.001,False,5,0.0,0.0,"(0.9, 0.999)",random_augment,
6319964155707179,True,16,0.1,,1.0,0.1,10.0,0.1,0.1,0.1,0.65,False,1e-05,0.4,1.0,volo_d3_448,0.9,adamw,10,0.8,8,2,multistep,0.0,0.0001,False,0,1e-05,1e-05,"(0.9, 0.999)",none,
114972835785503077,True,2,0.001,1.0,0.0,1.0,0.0,0.1,0.1,0.2,,False,1e-05,4.0,1.0,xcit_nano_12_p8_384_dist,0.99,momentum,10,0.2,8,2,cosine,0.05,0.01,False,5,0.0,0.01,,auto_augment,original
42532889721822444,False,128,0.1,10.0,4.0,0.0,0.0,0.1,0.1,0.4,0.65,False,0.01,0.2,0.5,mobilevit_xs,0.0,momentum,5,1.0,9,2,plateau,0.1,0.1,False,5,1e-06,0.01,,random_augment,
6302881917639923,True,8,0.0001,,0.0,0.25,0.0,0.1,0.1,0.4,0.65,True,0.001,8.0,1.0,edgenext_xx_small,0.9,sgd,10,0.8,8,2,cosine,0.0,0.0,False,0,1e-05,1e-05,,none,
108307773575390083,True,16,0.0,1.0,4.0,2.0,10.0,0.1,0.0001,0.4,0.75,False,0.0001,8.0,0.0,xcit_small_12_p8_384_dist,0.9,adam,10,0.4,8,2,step,0.0,0.1,True,5,0.0,0.001,"(0.0, 0.99)",auto_augment,v0
28153736335143740,False,4,0.0001,1.0,4.0,0.1,20.0,0.5,0.1,0.0,,False,0.0001,8.0,1.0,tf_efficientnet_b7_ns,0.9,adamw,10,0.4,8,2,multistep,0.05,0.0001,True,5,1e-05,0.001,"(0.9, 0.999)",none,
125217243837732450,False,32,0.0001,1.0,4.0,2.0,20.0,0.5,0.001,0.0,,False,0.01,4.0,0.25,beit_base_patch16_384,0.95,momentum,10,0.8,9,2,multistep,0.0,0.0001,True,0,1e-05,0.001,,random_augment,
11912368444456452,False,16,0.001,1.0,0.5,0.5,0.0,0.1,0.0,0.3,,True,0.001,2.0,0.0,edgenext_xx_small,0.9,adamw,10,0.0,8,2,cosine,0.0,0.1,False,5,1e-05,0.001,"(0.0, 0.99)",none,
1825194592085012,False,32,0.01,,0.0,2.0,0.0,0.1,0.1,0.3,,False,0.001,1.0,0.0,tf_efficientnet_b4_ns,0.9,sgd,2,1.0,8,2,plateau,0.05,0.0001,False,0,1e-06,0.01,,none,
39841786388499801,True,128,0.001,1.0,2.0,0.0,0.0,0.1,0.01,0.4,,False,0.01,0.2,0.25,mobilevit_xxs,0.9,adamw,5,0.2,8,2,plateau,0.05,0.0,True,5,1e-06,0.0,"(0.9, 0.999)",trivial_augment,
213768802436269472,False,32,0.01,1.0,0.5,0.25,10.0,0.1,0.0,0.2,0.65,True,0.0001,0.2,0.5,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.6,8,2,multistep,0.05,0.01,True,10,0.0,0.001,"(0.9, 0.99)",auto_augment,original
116209481950407681,True,4,0.1,1.0,2.0,2.0,10.0,0.1,0.001,0.4,,False,0.0001,0.2,1.0,volo_d4_448,0.9,adamp,10,0.6,8,2,step,0.1,0.0,True,0,0.0,0.001,"(0.0, 0.99)",auto_augment,original
27896451044200277,True,8,0.1,1.0,2.0,1.0,0.0,0.1,0.0,0.0,,True,1e-05,8.0,0.25,beit_base_patch16_384,0.95,momentum,10,0.2,9,2,cosine,0.05,0.1,True,10,1e-06,0.001,,random_augment,
254161744249642514,False,32,0.001,1.0,4.0,2.0,10.0,0.5,0.1,0.0,0.65,False,5e-05,8.0,1.0,volo_d5_448,0.9,adamp,10,1.0,8,2,multistep,0.1,0.0,False,10,0.0,0.001,"(0.9, 0.99)",auto_augment,v0
360490886924323039,True,16,0.1,,2.0,1.0,10.0,0.5,0.01,0.0,0.65,False,1e-05,1.0,0.75,edgenext_x_small,0.9,adamw,10,0.0,8,2,multistep,0.0,0.01,True,10,1e-05,0.001,"(0.0, 0.999)",auto_augment,original
53073919170457107,True,16,0.1,10.0,1.0,0.5,10.0,0.5,0.0001,0.0,,False,0.001,0.4,0.0,tf_efficientnet_b7_ns,0.9,adamw,10,1.0,8,2,multistep,0.05,0.001,True,10,0.0,0.0001,"(0.0, 0.99)",trivial_augment,
3128091996079829,True,2,0.0001,10.0,0.5,0.1,10.0,0.1,0.0,0.2,,False,0.0005,1.0,1.0,volo_d5_448,0.9,sgd,10,0.6,8,2,step,0.05,0.01,True,10,0.0,0.001,,none,
34705450909621155,True,4,0.1,10.0,0.0,1.0,10.0,0.1,0.001,0.4,0.75,True,0.005,0.0,1.0,edgenext_x_small,0.9,adam,10,1.0,9,2,multistep,0.0,0.01,False,0,1e-05,0.01,"(0.0, 0.99)",random_augment,
11198321603226323,True,32,0.001,1.0,4.0,4.0,0.0,0.1,0.0,0.3,0.75,False,0.005,0.2,0.0,deit3_small_patch16_384_in21ft1k,0.8,momentum,10,0.2,8,2,cosine,0.05,0.0001,True,10,0.0,0.001,,none,
57564939717802165,True,8,0.1,,4.0,2.0,0.0,0.1,0.0001,0.3,0.75,False,0.0005,0.4,0.0,xcit_tiny_24_p8_384_dist,0.9,adamw,5,0.0,8,2,plateau,0.1,0.0001,True,10,1e-06,0.1,"(0.0, 0.999)",trivial_augment,
66753179953110949,True,128,0.001,10.0,0.5,2.0,0.0,0.1,0.0001,0.3,0.65,True,0.001,4.0,0.5,dla46x_c,0.9,adamw,10,0.6,9,3,cosine,0.05,0.1,True,0,1e-06,0.01,"(0.9, 0.999)",random_augment,
2069741587273769,True,32,0.0001,1.0,0.0,1.0,0.0,0.1,0.0001,0.4,,False,0.005,0.2,1.0,tf_efficientnet_b4_ns,0.9,sgd,2,0.4,8,2,plateau,0.1,0.001,True,5,1e-06,0.01,,trivial_augment,
67255820159183173,True,2,0.1,10.0,0.5,2.0,10.0,0.1,0.0,0.3,,False,5e-05,0.4,0.5,convnext_small_384_in22ft1k,0.9,sgd,10,0.2,9,3,multistep,0.1,0.001,False,5,1e-05,0.01,,random_augment,
104468170572968295,True,2,0.1,10.0,1.0,0.25,10.0,0.1,0.0001,0.3,0.75,False,0.01,0.4,0.75,beit_large_patch16_512,0.95,momentum,10,0.6,8,2,multistep,0.0,0.01,False,0,1e-06,0.0,,none,
20935542542810396,False,16,0.1,,2.0,0.5,0.0,0.1,0.0,0.4,0.75,False,0.0005,2.0,0.25,beit_base_patch16_384,0.9,adamw,10,0.6,8,2,cosine,0.05,0.0,True,5,1e-06,0.0001,"(0.9, 0.99)",trivial_augment,
119289436388074003,True,16,0.0,,1.0,2.0,10.0,0.5,0.0001,0.0,,False,0.0001,0.0,0.25,volo_d1_384,0.9,sgd,10,0.0,17,3,step,0.0,0.0001,False,0,1e-06,1e-05,,random_augment,
45793088063341390,False,16,0.0,1.0,1.0,0.1,0.0,0.1,0.01,0.4,0.75,False,0.0001,0.0,0.0,volo_d1_384,0.9,adamp,5,0.4,8,2,plateau,0.0,0.001,False,10,1e-05,0.0001,"(0.0, 0.99)",none,
107408410197849309,True,4,0.001,,0.5,2.0,20.0,0.1,0.0001,0.0,0.75,True,0.0005,0.4,0.25,xcit_tiny_12_p8_384_dist,0.95,momentum,10,0.2,8,2,multistep,0.0,0.1,True,5,1e-06,0.01,,trivial_augment,
346418352916462983,True,2,0.0,10.0,0.0,4.0,10.0,0.5,0.0001,0.2,0.65,False,0.001,2.0,0.75,volo_d4_448,0.9,adam,10,0.2,9,3,multistep,0.0,0.0,False,10,1e-06,1e-05,"(0.9, 0.99)",random_augment,
42683616020159619,True,128,0.01,10.0,0.5,0.0,0.0,0.1,0.1,0.1,0.65,False,5e-05,4.0,1.0,mobilevitv2_075,0.9,adam,10,0.6,17,2,cosine,0.0,0.0,True,10,1e-06,0.01,"(0.0, 0.99)",random_augment,
25339023605927848,False,8,0.01,1.0,0.0,0.5,0.0,0.1,0.1,0.2,0.75,True,0.005,4.0,0.75,edgenext_x_small,0.9,adam,2,0.2,8,2,plateau,0.1,0.01,True,0,1e-05,0.1,"(0.0, 0.999)",trivial_augment,
24139894873419768,False,32,0.001,10.0,1.0,0.5,0.0,0.1,0.001,0.4,0.75,False,0.01,4.0,0.25,xcit_nano_12_p8_384_dist,0.9,sgd,10,0.4,8,2,cosine,0.0,0.1,True,5,1e-05,0.0,,auto_augment,original
4376675845701728,False,32,0.0,,0.5,0.5,0.0,0.1,0.01,0.1,0.75,True,0.005,1.0,0.25,xcit_tiny_24_p8_384_dist,0.9,sgd,10,1.0,8,2,cosine,0.1,0.0001,False,10,0.0,0.0001,,none,
108948319690000341,True,4,0.0001,1.0,4.0,0.5,20.0,0.1,0.1,0.0,,True,0.0001,1.0,0.75,beit_base_patch16_384,0.9,sgd,10,1.0,17,3,step,0.1,0.0001,False,0,1e-05,0.001,,random_augment,
122623108218074286,False,2,0.001,10.0,0.5,4.0,0.0,0.1,0.0001,0.1,0.75,False,0.01,8.0,0.75,mobilevitv2_075,0.0,momentum,10,0.0,17,3,cosine,0.05,0.01,False,5,1e-05,0.1,,random_augment,
8101029400461886,False,8,0.1,,2.0,1.0,0.0,0.1,0.001,0.0,0.65,True,0.0001,0.0,1.0,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,2,0.6,8,2,plateau,0.1,0.1,True,10,1e-05,0.0,,none,
22876189207299406,False,64,0.001,1.0,0.5,0.1,0.0,0.1,0.1,0.3,,False,0.005,1.0,0.25,edgenext_small,0.9,momentum,10,1.0,8,2,cosine,0.1,0.1,False,10,1e-05,1e-05,,trivial_augment,
31224182048332860,False,4,0.0001,,4.0,2.0,20.0,0.5,0.0,0.0,0.65,False,5e-05,4.0,0.25,tf_efficientnet_b6_ns,0.9,adamp,10,0.2,8,2,multistep,0.0,0.0001,False,5,0.0,0.0,"(0.9, 0.999)",none,
8952037674509962,False,16,0.1,1.0,1.0,0.1,0.0,0.1,0.0,0.1,0.75,False,0.005,0.0,0.75,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.4,17,2,cosine,0.1,0.0001,True,10,1e-06,0.1,,random_augment,
32166165514963368,False,8,0.001,,0.5,0.5,0.0,0.1,0.0,0.1,0.75,False,0.005,8.0,1.0,tf_efficientnet_b4_ns,0.9,adamw,10,0.0,8,2,cosine,0.0,0.1,False,5,1e-05,0.0,"(0.0, 0.999)",none,
23539248833832200,False,4,0.0001,1.0,1.0,4.0,0.0,0.1,0.0,0.1,0.65,False,0.01,1.0,0.5,xcit_nano_12_p8_384_dist,0.9,adamp,2,0.8,8,2,plateau,0.1,0.01,True,0,1e-06,0.0,"(0.9, 0.99)",trivial_augment,
307606048616016172,False,64,0.1,1.0,0.0,0.5,10.0,0.1,0.001,0.2,0.75,False,0.0001,0.4,0.25,edgenext_xx_small,0.95,momentum,10,0.2,8,2,multistep,0.0,0.01,False,5,1e-05,0.0,,auto_augment,v0
22794870876753158,False,16,0.0,1.0,2.0,1.0,0.0,0.1,0.01,0.1,0.75,False,0.001,1.0,0.0,xcit_tiny_24_p8_384_dist,0.9,adam,10,0.6,8,2,cosine,0.05,0.1,True,5,1e-05,1e-05,"(0.9, 0.99)",trivial_augment,
65869622975629329,True,2,0.01,10.0,4.0,0.5,10.0,0.5,0.001,0.0,,False,5e-05,1.0,0.0,volo_d3_448,0.9,adam,10,0.2,8,2,step,0.05,0.0,False,5,1e-05,0.1,"(0.9, 0.999)",auto_augment,original
1836527397692842,False,8,0.1,,2.0,0.25,0.0,0.1,0.0001,0.3,0.65,False,0.001,8.0,0.0,xcit_small_12_p8_384_dist,0.9,sgd,10,0.2,8,2,cosine,0.05,0.001,False,0,1e-06,0.01,,trivial_augment,
250879940885633184,False,2,0.01,10.0,0.0,1.0,10.0,0.5,0.1,0.2,0.75,False,1e-05,1.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,0.8,8,2,step,0.0,0.001,False,5,1e-05,0.0,"(0.9, 0.99)",none,
62124486587084309,True,8,0.01,,0.0,0.0,20.0,0.5,0.0001,0.3,0.75,False,0.001,4.0,0.75,volo_d3_448,0.9,adamp,10,0.8,8,2,step,0.1,0.0,False,0,0.0,1e-05,"(0.0, 0.99)",trivial_augment,
29899456195273166,False,4,0.01,10.0,4.0,0.25,20.0,0.1,0.0001,0.2,,True,0.01,0.2,0.0,volo_d5_448,0.9,sgd,10,1.0,8,2,multistep,0.1,0.001,False,5,0.0,1e-05,,none,
3858578014479929,True,64,0.1,10.0,2.0,0.25,10.0,0.1,0.0001,0.0,,False,0.01,8.0,1.0,tf_efficientnet_b4_ns,0.9,sgd,10,1.0,8,2,step,0.0,0.001,True,5,1e-05,0.001,,none,
116809940778423439,True,128,0.001,,1.0,0.0,10.0,0.5,0.01,0.0,,False,1e-05,2.0,1.0,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,1.0,8,2,step,0.1,0.0,True,5,1e-06,0.001,"(0.0, 0.999)",trivial_augment,
6583278878564509,True,2,0.0001,10.0,2.0,4.0,10.0,0.1,0.01,0.3,,True,0.0001,0.2,1.0,beit_base_patch16_384,0.0,momentum,10,0.0,8,2,step,0.1,0.01,True,5,1e-05,1e-05,,none,
120997075484022922,False,64,0.1,,1.0,1.0,0.0,0.1,0.0,0.2,0.75,False,0.005,0.4,0.25,dla46x_c,0.9,adamp,5,0.2,17,2,plateau,0.1,0.1,False,10,1e-06,0.0,"(0.9, 0.99)",random_augment,
465790014576697850,False,32,0.1,10.0,1.0,2.0,20.0,0.1,0.01,0.2,0.75,False,0.001,0.0,0.0,edgenext_xx_small,0.9,adamw,10,0.4,17,3,step,0.1,0.0001,True,10,1e-05,0.001,"(0.9, 0.99)",random_augment,
2306377339710583,True,64,0.0,1.0,4.0,0.1,0.0,0.1,0.001,0.2,0.65,False,0.001,4.0,0.5,tf_efficientnet_b7_ns,0.9,adamw,10,1.0,8,2,cosine,0.1,0.01,False,0,1e-05,0.01,"(0.9, 0.999)",trivial_augment,
87850195084617565,True,32,0.1,10.0,0.0,0.1,20.0,0.5,0.001,0.3,0.75,False,0.005,1.0,0.25,xcit_small_12_p8_384_dist,0.9,sgd,10,0.8,8,2,multistep,0.05,0.0,True,0,0.0,0.0,,auto_augment,v0
23807164270952059,True,16,0.1,1.0,1.0,2.0,10.0,0.5,0.001,0.1,,False,0.01,4.0,0.25,edgenext_small,0.9,sgd,10,0.8,8,2,step,0.1,0.0001,True,10,1e-06,0.0,,none,
74203155695895300,False,2,0.0,,0.0,0.5,0.0,0.1,0.0001,0.1,0.65,False,5e-05,0.2,1.0,beit_base_patch16_384,0.99,momentum,5,0.2,8,2,plateau,0.1,0.0,True,10,1e-05,0.1,,trivial_augment,
66229952743817532,False,2,0.1,,2.0,0.25,10.0,0.5,0.001,0.0,0.65,True,0.01,8.0,0.75,volo_d5_448,0.9,sgd,10,0.6,8,2,step,0.05,0.1,False,0,0.0,0.01,,auto_augment,original
44042599685588371,True,16,0.01,,2.0,0.5,0.0,0.1,0.0,0.1,,True,0.01,1.0,0.25,xcit_tiny_12_p8_384_dist,0.9,adamp,5,0.2,8,2,plateau,0.05,0.0,True,10,1e-06,0.001,"(0.0, 0.99)",trivial_augment,
63076165229774198,False,2,0.001,1.0,0.5,0.1,0.0,0.1,0.0,0.2,0.65,False,0.001,8.0,0.5,volo_d3_448,0.9,adamp,5,0.2,8,2,plateau,0.0,0.1,False,0,1e-05,1e-05,"(0.0, 0.999)",trivial_augment,
10541511019538986,False,8,0.1,10.0,4.0,0.25,0.0,0.1,0.001,0.4,0.65,False,0.0001,1.0,0.25,edgenext_xx_small,0.9,sgd,2,0.6,8,2,plateau,0.05,0.001,False,5,1e-05,0.01,,auto_augment,v0
104152448782971199,True,2,0.0001,10.0,0.0,0.1,10.0,0.1,0.1,0.1,,False,0.0005,1.0,0.75,volo_d4_448,0.95,momentum,10,1.0,8,2,step,0.0,0.001,False,5,0.0,0.0,,trivial_augment,
11506470270930186,False,8,0.0,10.0,0.0,2.0,0.0,0.1,0.0001,0.4,,False,0.01,8.0,0.25,beit_base_patch16_384,0.9,adamp,2,0.2,8,2,plateau,0.1,0.0001,True,5,1e-06,0.001,"(0.0, 0.99)",trivial_augment,
3063364146430495,True,16,0.0001,10.0,1.0,2.0,10.0,0.1,0.0,0.2,,True,0.005,0.0,0.75,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.8,8,2,step,0.0,0.1,False,10,0.0,0.001,"(0.9, 0.999)",none,
